target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
!CHI_LYC	tsay_LYC_020712	360	420	11.156	2.310
!INV_Kay	tsay_LYC_020712	360	420	30.932	2.439
!INV_Joyce	tsay_LYC_020712	360	420	0.0	0.0
SIS	tsay_LYC_020712	360	420	0.0	0.0
GRM	tsay_LYC_020712	360	420	0.0	0.0
!INV_Rose	tsay_LYC_020712	360	420	0.0	0.0
OTH	tsay_LYC_020712	360	420	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	360	420	0.0	0.0
GRF	tsay_LYC_020712	360	420	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	360	420	0.0	0.0
!MOT_LYC	tsay_LYC_020712	360	420	0.0	0.0
!CHI_LYC	tsay_LYC_020712	420	480	6.443	0.895
!INV_Kay	tsay_LYC_020712	420	480	24.205	0.952
!INV_Joyce	tsay_LYC_020712	420	480	0.0	0.0
SIS	tsay_LYC_020712	420	480	0.0	0.0
GRM	tsay_LYC_020712	420	480	0.0	0.0
!INV_Rose	tsay_LYC_020712	420	480	0.0	0.0
OTH	tsay_LYC_020712	420	480	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	420	480	0.0	0.0
GRF	tsay_LYC_020712	420	480	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	420	480	0.0	0.0
!MOT_LYC	tsay_LYC_020712	420	480	0.0	0.0
!CHI_LYC	tsay_LYC_020712	480	540	8.731	0.775
!INV_Kay	tsay_LYC_020712	480	540	26.898	0.929
!INV_Joyce	tsay_LYC_020712	480	540	0.0	0.0
SIS	tsay_LYC_020712	480	540	0.0	0.0
GRM	tsay_LYC_020712	480	540	0.0	0.0
!INV_Rose	tsay_LYC_020712	480	540	0.0	0.0
OTH	tsay_LYC_020712	480	540	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	480	540	0.0	0.0
GRF	tsay_LYC_020712	480	540	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	480	540	0.0	0.0
!MOT_LYC	tsay_LYC_020712	480	540	0.0	0.0
!CHI_LYC	tsay_LYC_020712	540	600	13.561	0.046
!INV_Kay	tsay_LYC_020712	540	600	22.174	0.099
!INV_Joyce	tsay_LYC_020712	540	600	0.0	0.0
SIS	tsay_LYC_020712	540	600	0.0	0.0
GRM	tsay_LYC_020712	540	600	0.0	0.0
!INV_Rose	tsay_LYC_020712	540	600	0.0	0.0
OTH	tsay_LYC_020712	540	600	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	540	600	0.0	0.0
GRF	tsay_LYC_020712	540	600	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	540	600	0.0	0.0
!MOT_LYC	tsay_LYC_020712	540	600	0.0	0.0
!CHI_LYC	tsay_LYC_020712	600	660	12.855	0.833
!INV_Kay	tsay_LYC_020712	600	660	28.964	1.016
!INV_Joyce	tsay_LYC_020712	600	660	0.0	0.0
SIS	tsay_LYC_020712	600	660	0.0	0.0
GRM	tsay_LYC_020712	600	660	0.0	0.0
!INV_Rose	tsay_LYC_020712	600	660	0.0	0.0
OTH	tsay_LYC_020712	600	660	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	600	660	0.0	0.0
GRF	tsay_LYC_020712	600	660	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	600	660	0.0	0.0
!MOT_LYC	tsay_LYC_020712	600	660	0.0	0.0
!CHI_LYC	tsay_LYC_020712	660	720	8.037	1.277
!INV_Kay	tsay_LYC_020712	660	720	27.939	1.324
!INV_Joyce	tsay_LYC_020712	660	720	0.0	0.0
SIS	tsay_LYC_020712	660	720	0.0	0.0
GRM	tsay_LYC_020712	660	720	0.0	0.0
!INV_Rose	tsay_LYC_020712	660	720	0.0	0.0
OTH	tsay_LYC_020712	660	720	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	660	720	0.0	0.0
GRF	tsay_LYC_020712	660	720	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	660	720	0.0	0.0
!MOT_LYC	tsay_LYC_020712	660	720	0.0	0.0
!CHI_LYC	tsay_LYC_020712	720	780	6.883	0.046
!INV_Kay	tsay_LYC_020712	720	780	26.600	0.233
!INV_Joyce	tsay_LYC_020712	720	780	0.0	0.0
SIS	tsay_LYC_020712	720	780	0.0	0.0
GRM	tsay_LYC_020712	720	780	0.0	0.0
!INV_Rose	tsay_LYC_020712	720	780	0.0	0.0
OTH	tsay_LYC_020712	720	780	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	720	780	0.0	0.0
GRF	tsay_LYC_020712	720	780	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	720	780	0.0	0.0
!MOT_LYC	tsay_LYC_020712	720	780	0.0	0.0
!CHI_LYC	tsay_LYC_020712	780	840	11.690	0.371
!INV_Kay	tsay_LYC_020712	780	840	27.854	0.412
!INV_Joyce	tsay_LYC_020712	780	840	0.0	0.0
SIS	tsay_LYC_020712	780	840	0.0	0.0
GRM	tsay_LYC_020712	780	840	0.0	0.0
!INV_Rose	tsay_LYC_020712	780	840	0.0	0.0
OTH	tsay_LYC_020712	780	840	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	780	840	0.0	0.0
GRF	tsay_LYC_020712	780	840	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	780	840	0.0	0.0
!MOT_LYC	tsay_LYC_020712	780	840	0.0	0.0
!CHI_LYC	tsay_LYC_020712	840	900	16.011	2.842
!INV_Kay	tsay_LYC_020712	840	900	25.733	3.818
!INV_Rose	tsay_LYC_020712	840	900	1.792	1.080
SIS	tsay_LYC_020712	840	900	5.227	1.950
!INV_Joyce	tsay_LYC_020712	840	900	0.0	0.0
GRM	tsay_LYC_020712	840	900	0.0	0.0
OTH	tsay_LYC_020712	840	900	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	840	900	0.0	0.0
GRF	tsay_LYC_020712	840	900	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	840	900	0.0	0.0
!MOT_LYC	tsay_LYC_020712	840	900	0.0	0.0
!CHI_LYC	tsay_LYC_020712	900	960	11.272	3.554
!INV_Kay	tsay_LYC_020712	900	960	22.173	2.817
!INV_Rose	tsay_LYC_020712	900	960	2.392	0.036
SIS	tsay_LYC_020712	900	960	18.108	5.230
!INV_Joyce	tsay_LYC_020712	900	960	0.0	0.0
GRM	tsay_LYC_020712	900	960	0.0	0.0
OTH	tsay_LYC_020712	900	960	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	900	960	0.0	0.0
GRF	tsay_LYC_020712	900	960	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	900	960	0.0	0.0
!MOT_LYC	tsay_LYC_020712	900	960	0.0	0.0
!CHI_LYC	tsay_LYC_020712	960	1020	14.073	8.908
!INV_Kay	tsay_LYC_020712	960	1020	19.357	6.655
!INV_Rose	tsay_LYC_020712	960	1020	11.352	4.232
SIS	tsay_LYC_020712	960	1020	18.146	6.698
!INV_Joyce	tsay_LYC_020712	960	1020	0.0	0.0
GRM	tsay_LYC_020712	960	1020	0.0	0.0
OTH	tsay_LYC_020712	960	1020	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	960	1020	0.0	0.0
GRF	tsay_LYC_020712	960	1020	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	960	1020	0.0	0.0
!MOT_LYC	tsay_LYC_020712	960	1020	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1020	1080	8.800	4.865
!INV_Kay	tsay_LYC_020712	1020	1080	18.785	3.498
!INV_Rose	tsay_LYC_020712	1020	1080	10.937	1.522
SIS	tsay_LYC_020712	1020	1080	18.089	2.301
!INV_Joyce	tsay_LYC_020712	1020	1080	0.0	0.0
GRM	tsay_LYC_020712	1020	1080	0.0	0.0
OTH	tsay_LYC_020712	1020	1080	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1020	1080	0.0	0.0
GRF	tsay_LYC_020712	1020	1080	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1020	1080	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1020	1080	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1080	1140	13.017	2.078
!INV_Kay	tsay_LYC_020712	1080	1140	20.288	3.277
!INV_Rose	tsay_LYC_020712	1080	1140	9.589	3.443
SIS	tsay_LYC_020712	1080	1140	10.017	0.960
!INV_Joyce	tsay_LYC_020712	1080	1140	0.0	0.0
GRM	tsay_LYC_020712	1080	1140	0.0	0.0
OTH	tsay_LYC_020712	1080	1140	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1080	1140	0.0	0.0
GRF	tsay_LYC_020712	1080	1140	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1080	1140	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1080	1140	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1140	1200	9.855	0.803
!INV_Kay	tsay_LYC_020712	1140	1200	30.083	3.734
!INV_Rose	tsay_LYC_020712	1140	1200	4.051	1.577
SIS	tsay_LYC_020712	1140	1200	12.749	1.538
!INV_Joyce	tsay_LYC_020712	1140	1200	0.0	0.0
GRM	tsay_LYC_020712	1140	1200	0.0	0.0
OTH	tsay_LYC_020712	1140	1200	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1140	1200	0.0	0.0
GRF	tsay_LYC_020712	1140	1200	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1140	1200	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1140	1200	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1200	1260	10.530	2.475
!INV_Kay	tsay_LYC_020712	1200	1260	27.573	5.370
!INV_Rose	tsay_LYC_020712	1200	1260	4.133	0.627
SIS	tsay_LYC_020712	1200	1260	14.189	5.845
!INV_Joyce	tsay_LYC_020712	1200	1260	0.0	0.0
GRM	tsay_LYC_020712	1200	1260	0.0	0.0
OTH	tsay_LYC_020712	1200	1260	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1200	1260	0.0	0.0
GRF	tsay_LYC_020712	1200	1260	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1200	1260	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1200	1260	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1260	1320	5.433	0.000
!INV_Kay	tsay_LYC_020712	1260	1320	21.523	4.376
!INV_Rose	tsay_LYC_020712	1260	1320	14.548	0.798
SIS	tsay_LYC_020712	1260	1320	17.355	4.561
!INV_Joyce	tsay_LYC_020712	1260	1320	0.0	0.0
GRM	tsay_LYC_020712	1260	1320	0.0	0.0
OTH	tsay_LYC_020712	1260	1320	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1260	1320	0.0	0.0
GRF	tsay_LYC_020712	1260	1320	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1260	1320	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1260	1320	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1320	1380	5.860	2.019
!INV_Kay	tsay_LYC_020712	1320	1380	25.975	3.821
!INV_Rose	tsay_LYC_020712	1320	1380	7.883	2.229
SIS	tsay_LYC_020712	1320	1380	13.179	3.768
!INV_Joyce	tsay_LYC_020712	1320	1380	0.0	0.0
GRM	tsay_LYC_020712	1320	1380	0.0	0.0
OTH	tsay_LYC_020712	1320	1380	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1320	1380	0.0	0.0
GRF	tsay_LYC_020712	1320	1380	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1320	1380	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1320	1380	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1380	1440	11.507	3.796
!INV_Kay	tsay_LYC_020712	1380	1440	16.232	0.520
!INV_Rose	tsay_LYC_020712	1380	1440	9.971	2.000
SIS	tsay_LYC_020712	1380	1440	13.536	2.767
!INV_Joyce	tsay_LYC_020712	1380	1440	0.0	0.0
GRM	tsay_LYC_020712	1380	1440	0.0	0.0
OTH	tsay_LYC_020712	1380	1440	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1380	1440	0.0	0.0
GRF	tsay_LYC_020712	1380	1440	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1380	1440	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1380	1440	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1440	1500	6.508	1.789
!INV_Kay	tsay_LYC_020712	1440	1500	22.244	2.380
!INV_Rose	tsay_LYC_020712	1440	1500	4.560	0.114
SIS	tsay_LYC_020712	1440	1500	16.789	3.905
!INV_Joyce	tsay_LYC_020712	1440	1500	0.0	0.0
GRM	tsay_LYC_020712	1440	1500	0.0	0.0
OTH	tsay_LYC_020712	1440	1500	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1440	1500	0.0	0.0
GRF	tsay_LYC_020712	1440	1500	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1440	1500	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1440	1500	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1500	1560	7.137	1.667
!INV_Kay	tsay_LYC_020712	1500	1560	13.317	2.953
!INV_Rose	tsay_LYC_020712	1500	1560	21.473	4.305
SIS	tsay_LYC_020712	1500	1560	12.867	4.769
!INV_Joyce	tsay_LYC_020712	1500	1560	0.0	0.0
GRM	tsay_LYC_020712	1500	1560	0.0	0.0
OTH	tsay_LYC_020712	1500	1560	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1500	1560	0.0	0.0
GRF	tsay_LYC_020712	1500	1560	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1500	1560	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1500	1560	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1560	1620	6.042	2.807
!INV_Kay	tsay_LYC_020712	1560	1620	7.213	2.221
!INV_Rose	tsay_LYC_020712	1560	1620	26.972	3.343
SIS	tsay_LYC_020712	1560	1620	15.910	4.542
!INV_Joyce	tsay_LYC_020712	1560	1620	0.0	0.0
GRM	tsay_LYC_020712	1560	1620	0.0	0.0
OTH	tsay_LYC_020712	1560	1620	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1560	1620	0.0	0.0
GRF	tsay_LYC_020712	1560	1620	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1560	1620	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1560	1620	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1620	1680	7.045	4.704
!INV_Kay	tsay_LYC_020712	1620	1680	14.057	0.944
!INV_Rose	tsay_LYC_020712	1620	1680	23.405	7.132
SIS	tsay_LYC_020712	1620	1680	13.684	3.944
!INV_Joyce	tsay_LYC_020712	1620	1680	0.0	0.0
GRM	tsay_LYC_020712	1620	1680	0.0	0.0
OTH	tsay_LYC_020712	1620	1680	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1620	1680	0.0	0.0
GRF	tsay_LYC_020712	1620	1680	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1620	1680	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1620	1680	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1680	1740	4.852	1.775
!INV_Kay	tsay_LYC_020712	1680	1740	36.381	4.067
!INV_Rose	tsay_LYC_020712	1680	1740	10.377	2.491
SIS	tsay_LYC_020712	1680	1740	1.735	0.797
!INV_Joyce	tsay_LYC_020712	1680	1740	0.0	0.0
GRM	tsay_LYC_020712	1680	1740	0.0	0.0
OTH	tsay_LYC_020712	1680	1740	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1680	1740	0.0	0.0
GRF	tsay_LYC_020712	1680	1740	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1680	1740	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1680	1740	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1740	1800	8.199	0.627
!INV_Kay	tsay_LYC_020712	1740	1800	25.774	6.548
!INV_Rose	tsay_LYC_020712	1740	1800	9.393	4.914
SIS	tsay_LYC_020712	1740	1800	9.857	3.318
!INV_Joyce	tsay_LYC_020712	1740	1800	0.0	0.0
GRM	tsay_LYC_020712	1740	1800	0.0	0.0
OTH	tsay_LYC_020712	1740	1800	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1740	1800	0.0	0.0
GRF	tsay_LYC_020712	1740	1800	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1740	1800	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1740	1800	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1800	1860	3.083	0.000
!INV_Kay	tsay_LYC_020712	1800	1860	28.051	7.477
!INV_Rose	tsay_LYC_020712	1800	1860	13.592	5.923
SIS	tsay_LYC_020712	1800	1860	9.484	2.136
!INV_Joyce	tsay_LYC_020712	1800	1860	0.0	0.0
GRM	tsay_LYC_020712	1800	1860	0.0	0.0
OTH	tsay_LYC_020712	1800	1860	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1800	1860	0.0	0.0
GRF	tsay_LYC_020712	1800	1860	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1800	1860	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1800	1860	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1860	1920	6.686	0.975
!INV_Kay	tsay_LYC_020712	1860	1920	27.809	8.799
!INV_Rose	tsay_LYC_020712	1860	1920	9.660	6.143
SIS	tsay_LYC_020712	1860	1920	16.673	4.132
!INV_Joyce	tsay_LYC_020712	1860	1920	0.0	0.0
GRM	tsay_LYC_020712	1860	1920	0.0	0.0
OTH	tsay_LYC_020712	1860	1920	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1860	1920	0.0	0.0
GRF	tsay_LYC_020712	1860	1920	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1860	1920	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1860	1920	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1920	1980	10.145	0.577
!INV_Kay	tsay_LYC_020712	1920	1980	21.497	3.738
!INV_Rose	tsay_LYC_020712	1920	1980	8.522	4.170
SIS	tsay_LYC_020712	1920	1980	6.385	1.012
!INV_Joyce	tsay_LYC_020712	1920	1980	0.0	0.0
GRM	tsay_LYC_020712	1920	1980	0.0	0.0
OTH	tsay_LYC_020712	1920	1980	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1920	1980	0.0	0.0
GRF	tsay_LYC_020712	1920	1980	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1920	1980	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1920	1980	0.0	0.0
!CHI_LYC	tsay_LYC_020712	1980	2040	6.561	0.664
!INV_Kay	tsay_LYC_020712	1980	2040	25.562	8.227
!INV_Rose	tsay_LYC_020712	1980	2040	11.612	6.730
SIS	tsay_LYC_020712	1980	2040	17.323	9.680
!INV_Joyce	tsay_LYC_020712	1980	2040	0.0	0.0
GRM	tsay_LYC_020712	1980	2040	0.0	0.0
OTH	tsay_LYC_020712	1980	2040	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	1980	2040	0.0	0.0
GRF	tsay_LYC_020712	1980	2040	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	1980	2040	0.0	0.0
!MOT_LYC	tsay_LYC_020712	1980	2040	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2040	2100	13.916	4.468
!INV_Kay	tsay_LYC_020712	2040	2100	14.690	7.664
!INV_Rose	tsay_LYC_020712	2040	2100	16.579	3.865
SIS	tsay_LYC_020712	2040	2100	16.360	5.003
!INV_Joyce	tsay_LYC_020712	2040	2100	0.0	0.0
GRM	tsay_LYC_020712	2040	2100	0.0	0.0
OTH	tsay_LYC_020712	2040	2100	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2040	2100	0.0	0.0
GRF	tsay_LYC_020712	2040	2100	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2040	2100	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2040	2100	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2100	2160	8.609	0.932
!INV_Kay	tsay_LYC_020712	2100	2160	9.754	2.395
!INV_Rose	tsay_LYC_020712	2100	2160	3.866	2.070
SIS	tsay_LYC_020712	2100	2160	21.156	0.654
!INV_Joyce	tsay_LYC_020712	2100	2160	0.0	0.0
GRM	tsay_LYC_020712	2100	2160	0.0	0.0
OTH	tsay_LYC_020712	2100	2160	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2100	2160	0.0	0.0
GRF	tsay_LYC_020712	2100	2160	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2100	2160	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2100	2160	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2160	2220	13.438	3.443
!INV_Kay	tsay_LYC_020712	2160	2220	24.610	7.236
!INV_Rose	tsay_LYC_020712	2160	2220	4.970	2.554
SIS	tsay_LYC_020712	2160	2220	15.679	4.462
!INV_Joyce	tsay_LYC_020712	2160	2220	0.0	0.0
GRM	tsay_LYC_020712	2160	2220	0.0	0.0
OTH	tsay_LYC_020712	2160	2220	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2160	2220	0.0	0.0
GRF	tsay_LYC_020712	2160	2220	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2160	2220	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2160	2220	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2220	2280	6.679	3.518
!INV_Kay	tsay_LYC_020712	2220	2280	11.273	5.363
!INV_Rose	tsay_LYC_020712	2220	2280	14.851	7.201
SIS	tsay_LYC_020712	2220	2280	32.461	8.280
!INV_Joyce	tsay_LYC_020712	2220	2280	0.0	0.0
GRM	tsay_LYC_020712	2220	2280	0.0	0.0
OTH	tsay_LYC_020712	2220	2280	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2220	2280	0.0	0.0
GRF	tsay_LYC_020712	2220	2280	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2220	2280	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2220	2280	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2280	2340	5.170	0.210
!INV_Kay	tsay_LYC_020712	2280	2340	13.152	3.320
!INV_Rose	tsay_LYC_020712	2280	2340	14.532	3.145
SIS	tsay_LYC_020712	2280	2340	21.399	5.328
!INV_Joyce	tsay_LYC_020712	2280	2340	0.0	0.0
GRM	tsay_LYC_020712	2280	2340	0.0	0.0
OTH	tsay_LYC_020712	2280	2340	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2280	2340	0.0	0.0
GRF	tsay_LYC_020712	2280	2340	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2280	2340	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2280	2340	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2340	2400	20.076	7.905
!INV_Kay	tsay_LYC_020712	2340	2400	24.010	5.822
!INV_Rose	tsay_LYC_020712	2340	2400	9.962	5.309
SIS	tsay_LYC_020712	2340	2400	15.492	8.795
!INV_Joyce	tsay_LYC_020712	2340	2400	0.0	0.0
GRM	tsay_LYC_020712	2340	2400	0.0	0.0
OTH	tsay_LYC_020712	2340	2400	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2340	2400	0.0	0.0
GRF	tsay_LYC_020712	2340	2400	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2340	2400	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2340	2400	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2400	2460	7.060	2.044
!INV_Kay	tsay_LYC_020712	2400	2460	18.557	5.843
!INV_Rose	tsay_LYC_020712	2400	2460	8.038	3.567
SIS	tsay_LYC_020712	2400	2460	25.929	3.725
!INV_Joyce	tsay_LYC_020712	2400	2460	0.0	0.0
GRM	tsay_LYC_020712	2400	2460	0.0	0.0
OTH	tsay_LYC_020712	2400	2460	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2400	2460	0.0	0.0
GRF	tsay_LYC_020712	2400	2460	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2400	2460	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2400	2460	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2460	2520	4.237	0.128
!INV_Kay	tsay_LYC_020712	2460	2520	30.637	4.503
!INV_Rose	tsay_LYC_020712	2460	2520	2.061	0.610
SIS	tsay_LYC_020712	2460	2520	16.845	3.888
!INV_Joyce	tsay_LYC_020712	2460	2520	0.0	0.0
GRM	tsay_LYC_020712	2460	2520	0.0	0.0
OTH	tsay_LYC_020712	2460	2520	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2460	2520	0.0	0.0
GRF	tsay_LYC_020712	2460	2520	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2460	2520	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2460	2520	0.0	0.0
!CHI_LYC	tsay_LYC_020712	2520	2580	2.821	1.044
!INV_Kay	tsay_LYC_020712	2520	2580	21.037	3.706
!INV_Rose	tsay_LYC_020712	2520	2580	5.769	1.009
SIS	tsay_LYC_020712	2520	2580	24.368	3.283
!INV_Joyce	tsay_LYC_020712	2520	2580	0.0	0.0
GRM	tsay_LYC_020712	2520	2580	0.0	0.0
OTH	tsay_LYC_020712	2520	2580	0.0	0.0
!CHI_LWJ	tsay_LYC_020712	2520	2580	0.0	0.0
GRF	tsay_LYC_020712	2520	2580	0.0	0.0
!MOT_LWJ	tsay_LYC_020712	2520	2580	0.0	0.0
!MOT_LYC	tsay_LYC_020712	2520	2580	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h15	0	60	2.768	0.160
!FAT_nath	lena_lyon_day1_nath_12h15	0	60	42.216	1.808
!MOT_nath	lena_lyon_day1_nath_12h15	0	60	10.026	1.030
OCH	lena_lyon_day1_nath_12h15	0	60	0.0	0.0
FEM	lena_lyon_day1_nath_12h15	0	60	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h15	60	120	2.528	0.140
!FAT_nath	lena_lyon_day1_nath_12h15	60	120	46.746	1.882
!MOT_nath	lena_lyon_day1_nath_12h15	60	120	11.714	0.880
OCH	lena_lyon_day1_nath_12h15	60	120	0.0	0.0
FEM	lena_lyon_day1_nath_12h15	60	120	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h15	120	180	5.632	0.289
!FAT_nath	lena_lyon_day1_nath_12h15	120	180	27.665	2.443
!MOT_nath	lena_lyon_day1_nath_12h15	120	180	25.433	1.982
OCH	lena_lyon_day1_nath_12h15	120	180	0.0	0.0
FEM	lena_lyon_day1_nath_12h15	120	180	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h15	180	240	4.256	0.000
!FAT_nath	lena_lyon_day1_nath_12h15	180	240	5.216	0.448
!MOT_nath	lena_lyon_day1_nath_12h15	180	240	32.245	1.496
OCH	lena_lyon_day1_nath_12h15	180	240	0.0	0.0
FEM	lena_lyon_day1_nath_12h15	180	240	0.0	0.0
!MC2_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!MC6_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!FA1_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!CHI_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!MC4_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!FA3_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!UC1_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
!MC1_7220	databrary_ACLEW_CAS_7220_018559_018859	0	60	0.0	0.0
